,"Track ID","Artists","Album Name","Album ID","Release Date","External URLs","Track Name","Popularity","Duration (ms)","Explicit","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Genre"
2414,"5phu2JBv3yZUbmft7kWwVX","Pritam, Amit Mishra, Shilpa Rao","Award Winners 2016 Bollywood","31IhC0vc5vuC7h98RNK08G",2017-03-10,"https://open.spotify.com/track/5phu2JBv3yZUbmft7kWwVX","Bulleya (From ""Ae Dil Hai Mushkil"")",18,348965,"False",0.552,0.769,2,-4.504,0,0.0465,0.497,0,0.112,0.702,86.957,4,"filmi, indian instrumental, modern bollywood"
2415,"354i3UEfcV6eylOYf7Dy9A","Sonu Nigam, Alka Yagnik","My Best Collection - Sonu Nigam","1ORTJiHsm8yv6pYQtjIUoV",2016-07-01,"https://open.spotify.com/track/354i3UEfcV6eylOYf7Dy9A","Dil Ne Yeh Kaha Hain Dil Se (From ""Dhadkan"")",34,347350,"False",0.618,0.569,6,-11.285,0,0.0828,0.447,"6.23e-06",0.0385,0.638,164.046,4,"hare krishna, filmi, modern bollywood"
2416,"0pWcUM0z72DhTW7j0fa0QM","Armaan Malik","M.S.Dhoni - The Untold Story","0UuTH5r9tyFJ2tqnvc1wWm",2016-09-17,"https://open.spotify.com/track/0pWcUM0z72DhTW7j0fa0QM","Besabriyaan",61,255738,"False",0.338,0.459,2,-8.827,1,0.027,0.533,"1.33e-05",0.22,0.32,81.203,4,"filmi, modern bollywood"
2417,"3BBslCw87ODOwkfu7QMUug","Kailash Kher, Meet Bros Anjjan","Oh My God","4VIQoArqBVchMAJgMYAg11",2012-08-24,"https://open.spotify.com/track/3BBslCw87ODOwkfu7QMUug","Mere Nishaan",51,300719,"False",0.586,0.524,1,-8.576,1,0.0436,0.74,"2.98e-06",0.136,0.529,98.077,4,"filmi, indian folk, sufi, modern bollywood"
2418,"0f2aJz7jPg40crwoiCpZqV","Pritam, Arijit Singh, Antara Mitra","Shah Rukh Khan - Raja of Bollywood","24QRpt2JtTr76etVIutFMV",2017-04-07,"https://open.spotify.com/track/0f2aJz7jPg40crwoiCpZqV","Janam Janam",22,237906,"False",0.302,0.589,7,-7.296,1,0.0413,0.631,0,0.0761,0.212,131.837,3,"filmi, indian instrumental, modern bollywood"
2419,"0LRcXYhaWLqbs1wvSV0o9u",,,"5ASFrellizlx98SmsItOEm",0,"https://open.spotify.com/track/0LRcXYhaWLqbs1wvSV0o9u",,0,0,"False",0.581,0.424,8,-6.616,1,0.0269,0.723,0,0.101,0.352,98.936,4,"Unknown"
2420,"34Fh4HXZmnuBdtgejWUZg2","Mohammad Faiz, Jaani","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")","1C3FmwSQAbjnZR6GRgnWQc",2024-05-14,"https://open.spotify.com/track/34Fh4HXZmnuBdtgejWUZg2","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",74,281511,"False",0.417,0.439,10,-6.901,1,0.0368,0.711,0,0.193,0.506,83.982,4,"punjabi pop, desi pop"
2421,"6kJa3AIAhQjyhiRr0kHWy6","Bombay Jayashri","Rehnaa Hai Terre Dil Mein (Original Motion Picture Soundtrack)","4DDT1UL0WPVicEBIuYTAO4",2001-12-01,"https://open.spotify.com/track/6kJa3AIAhQjyhiRr0kHWy6","Zara Zara",0,298266,"False",0.635,0.268,11,-15.073,0,0.0895,0.594,"2.04e-06",0.316,0.62,143.771,4,"filmi, carnatic vocal, carnatic, indian classical"
2422,"7FyCzLlDi8gVhHaU3tMaJK","Abhishek Bachchan, Ayush Phukan & Earl","Dum Maro Dum (Original Tracks)","0fQMRhzgMM8MTBY5rlvuLU",2010-01-01,"https://open.spotify.com/track/7FyCzLlDi8gVhHaU3tMaJK","Thayn Thayn",0,204303,"False",0.784,0.783,4,-5.977,0,0.227,0.368,"2.17e-06",0.281,0.778,101.938,4,"Unknown"
2423,"72ZOE09GdMde5xk9Q4jtHK",,,"1fkasXpHNnNfgs3iByPoQc",0,"https://open.spotify.com/track/72ZOE09GdMde5xk9Q4jtHK",,0,0,"False",0.391,0.644,6,-6.97,0,0.0366,0.269,0,0.0976,0.439,184.105,4,"Unknown"
2424,"6DPrqSOoymSO4wKq00VlFJ","Jatin-Lalit, Udit Narayan, Alka Yagnik","Bollywood Retro : Hits of 90s","2QWH00gxMN12Cyw9QSTl3h",2017-05-19,"https://open.spotify.com/track/6DPrqSOoymSO4wKq00VlFJ","Dil Kya Kare (From ""Dil Kya Kare"")",20,267733,"False",0.651,0.552,8,-10.108,0,0.0337,0.446,0.00309,0.0667,0.621,108.071,4,"odia pop, filmi, hare krishna, classic bollywood, afghan pop, modern bollywood, chutney"
2425,"0btSn1i81ONWKeMxUhWSij","Wajid, Amrita Kak","Wanted","7HrcUDgKJmvlOwMxeGVF1J",2009-08-10,"https://open.spotify.com/track/0btSn1i81ONWKeMxUhWSij","Love Me Love Me",55,244412,"False",0.864,0.822,1,-6.744,1,0.0576,0.024,0.0307,0.0544,0.902,115.001,4,"filmi, modern bollywood"
2426,"6OuufknRS0du8cXjZWCUZn","Lata Mangeshkar","Indian Golden Oldies: The Best Of Lata Mangeshkar","1bgkAjFsZUQZWwkLxDyY97",2011-10-18,"https://open.spotify.com/track/6OuufknRS0du8cXjZWCUZn","Ajeeb Dastan Hai Yeh",0,318173,"False",0.634,0.506,5,-4.029,1,0.0292,0.928,0.0115,0.101,0.781,101.257,4,"lata, filmi, classic bollywood"
2427,"6tsqUfd89LVm84A94QNxcq","Lata Mangeshkar, Kishore Kumar","Dilwale Dulhania Le Jayenge & Hits Of Yash Raj","76d3r7to7Vwxwoy0SbxIzm",2009-01-01,"https://open.spotify.com/track/6tsqUfd89LVm84A94QNxcq","Tere Chehre Se Nazar Nahin",0,302346,"False",0.489,0.418,3,-12.051,1,0.0344,0.907,0,0.177,0.637,93.213,4,"lata, filmi, classic bollywood"
2428,"3uhMb1xevkSqoU8re2lVOQ","Shankar-Ehsaan-Loy, Shankar Mahadevan","Best of SEL","1DoUBepfjvwB1NXGGKyDSF",2010-08-27,"https://open.spotify.com/track/3uhMb1xevkSqoU8re2lVOQ","Aaj Kal Zindagi (From ""Wake Up Sid "")",26,254506,"False",0.639,0.617,4,-8.897,1,0.0329,0.21,0.00558,0.099,0.405,134.95,4,"filmi, modern bollywood"
2429,"6oMBn9FGlLyzDUjkux1RQQ","Mohammed Rafi","Memoirically - Mohammed Rafi","7EZdE0t7jl1HVelhq6OUej",2018-04-24,"https://open.spotify.com/track/6oMBn9FGlLyzDUjkux1RQQ","Dard-E-Dil Dard-E-Jigar (From ""Karz"")",31,417240,"False",0.362,0.618,7,-7.679,1,0.0709,0.291,0,0.395,0.336,101.354,4,"filmi, classic bollywood"
2430,"0KaIMTsMalO8B19bjfE91K","Nimrat Khaira, Jatinder Shah","Akhar - Female Version (From ""Lahoriye"" Soundtrack)","0qDfiJXYpg7367clX5osIE",2017-05-10,"https://open.spotify.com/track/0KaIMTsMalO8B19bjfE91K","Akhar - Female Version (From ""Lahoriye"" Soundtrack)",36,234049,"False",0.643,0.666,5,-6.38,1,0.0744,0.637,0,0.151,0.477,97.045,4,"punjabi pop"
2431,"7pmY8QjqZP8GRV6qBRpheu","Darshan Raval","Bhula Dunga","4DcFYtjt3WdLqZtBbCk3wa",2020-03-24,"https://open.spotify.com/track/7pmY8QjqZP8GRV6qBRpheu","Bhula Dunga",55,197600,"False",0.521,0.583,0,-7.927,0,0.0399,0.692,"6.32e-06",0.198,0.311,155.928,4,"filmi, desi pop, gujarati pop, modern bollywood"
2432,"4uLG79ROWYEXx1kJvDVbWI","Haricharan, Shreya Ghoshal","Atrangi Re","3UkMnMdm9Jq7eXIfv0YMXm",2021-12-06,"https://open.spotify.com/track/4uLG79ROWYEXx1kJvDVbWI","Tere Rang",42,271280,"False",0.779,0.748,10,-6.811,0,0.205,0.0614,"1.02e-05",0.124,0.852,163.939,4,"filmi, modern bollywood"
2433,"1PH0yXNGtSZbL2eufpgFJ4","Salim–Sulaiman, Vishal Dadlani","Kurbaan (Original Motion Picture Soundtrack)","7gJUjDpRvBRY5oCh4pC9d5",2009-10-15,"https://open.spotify.com/track/1PH0yXNGtSZbL2eufpgFJ4","Kurbaan Hua",48,259360,"False",0.54,0.718,2,-6.169,0,0.0429,0.022,0.000119,0.248,0.526,166.003,4,"filmi, indian folk, modern bollywood"
2434,"747xb33Nv17zfV4L0hOsHf","Lata Mangeshkar","Julie (Original Motion Picture Soundtrack)","3dillOeeOQpaW4DOBxaGMX",1975-04-18,"https://open.spotify.com/track/747xb33Nv17zfV4L0hOsHf","Yeh Raaten",39,336614,"False",0.272,0.305,0,-13.119,0,0.0363,0.743,0.000105,0.0594,0.354,140.573,3,"lata, filmi, classic bollywood"
2435,"4GHuEO0gWcA05tBAdzjFmf","Kshitij Tarey, Chinmayi","Lamhaa","358aTQ8MWP6PFcSzRzWyt1",2010-06-11,"https://open.spotify.com/track/4GHuEO0gWcA05tBAdzjFmf","Madno",44,504402,"False",0.512,0.647,5,-8.143,0,0.041,0.538,0.000186,0.0697,0.539,135.925,4,"filmi, sufi, marathi pop, modern bollywood"
2436,"4pE05HNzmVFGpCOfNKE3w6","Neeraj Shridhar, Kavita Seth","Cocktail","6Wu6m82JvVQvsa3kRhRebR",2012-06-12,"https://open.spotify.com/track/4pE05HNzmVFGpCOfNKE3w6","Tum Hi Ho Bandhu (From ""Cocktail"")",0,282012,"False",0.714,0.892,11,-5.342,0,0.0516,0.00145,0.000817,0.0462,0.899,134.997,4,"filmi, sufi, hindi indie, modern bollywood"
2437,"1USjF5fmbVCHngHrcoWdfK","Vishal Dadlani, Sunidhi Chauhan","Vicky Donor","2zJbSTXQKOlCUHw4Cnh6iB",2012-04-04,"https://open.spotify.com/track/1USjF5fmbVCHngHrcoWdfK","Mar Jayian Romantic (From ""Vicky Donor"")",0,288960,"False",0.632,0.721,0,-7.616,0,0.0345,0.204,"1.02e-05",0.102,0.808,145.938,4,"filmi, modern bollywood"
2438,"1F9yVVYD5mcg5F1kV6s5JJ","Sajid-Wajid, Payal Dev","Nain Phisal Gaye","7hObM0Byhl2RwDlXGVhCet",2018-02-12,"https://open.spotify.com/track/1F9yVVYD5mcg5F1kV6s5JJ","Nain Phisal Gaye",14,219000,"False",0.582,0.779,5,-4,0,0.0935,0.402,0,0.299,0.77,121.515,4,"desi pop, filmi, modern bollywood"
2439,"0gqDgovhrBTj9D1GIrbes0","Atif Aslam, Shreya Ghoshal","Atif Hit Story","1YT6DyKcT27OAn7z7OBTYC",2013-03-05,"https://open.spotify.com/track/0gqDgovhrBTj9D1GIrbes0","Piya O Re Piya (From ""Tere Naal Love Ho Gaya"")",0,292746,"False",0.439,0.574,2,-6.394,1,0.0846,0.269,0,0.094,0.31,167.832,4,"filmi, classic pakistani pop, sufi, modern bollywood"
2440,"5AnWrUzsrFgBvhn6dUElnr","Sachin-Jigar, Madhubanti Bagchi, Divya Kumar, Amitabh Bhattacharya","Aaj Ki Raat (From ""Stree 2"")","2P2orRpVU0F2Z1HGTi7AiS",2024-07-24,"https://open.spotify.com/track/5AnWrUzsrFgBvhn6dUElnr","Aaj Ki Raat (From ""Stree 2"")",81,228620,"False",0.702,0.853,0,-5.164,1,0.0546,0.345,"4.19e-06",0.126,0.643,116.027,4,"filmi, indian folk, gujarati pop, modern bollywood"
2441,"3bZtdpeP6sXZ4FY85x8RQt","Kishore Kumar","Bluff Master (Original Motion Picture Soundtrack)","6HcWopO9xn0rdfKZALfcn6",1963-12-01,"https://open.spotify.com/track/3bZtdpeP6sXZ4FY85x8RQt","Do Aur Do Paanch",0,269813,"False",0.677,0.855,1,-10.087,1,0.0517,0.0243,0.679,0.132,0.756,139.972,4,"filmi, classic bollywood"
2442,"3Ny50E1FKyQDHEh8E7OVcu","Navraj Hans, Shalmali Kholgade, Divya Kumar, Vayu, Shashwat Singh, IP Singh, Rakesh Maini","Street Dancer 3D","02n5E2t5NfbhVYxdZlbk1p",2020-02-25,"https://open.spotify.com/track/3Ny50E1FKyQDHEh8E7OVcu","Mile Sur",28,353619,"False",0.724,0.875,1,-4.775,1,0.0681,0.168,"2.33e-05",0.18,0.585,120.01,4,"filmi, desi pop, indian fusion, indian folk, modern bollywood"
2443,"0PxMHdQ6bSz9q0eJj3kJzb","Jeet Gannguli, Arijit Singh","Khamoshiyan (Original Motion Picture Soundtrack)","6mJIpY6r2SzZbLN3ClYCbb",2014-12-29,"https://open.spotify.com/track/0PxMHdQ6bSz9q0eJj3kJzb","Baatein Ye Kabhi Na - Male",64,289012,"False",0.558,0.506,1,-6.761,0,0.0236,0.704,"3.05e-06",0.0896,0.358,90.001,4,"filmi, west bengali pop, modern bollywood"
2444,"5E5RX343eu1LijzItigWJA","Meet Bros., Armaan Malik, Tulsi Kumar","Mesmeric Vocalzz - Tulsi Kumar","1u0ZBlBziWi5PQGLMQtnuE",2019-03-04,"https://open.spotify.com/track/5E5RX343eu1LijzItigWJA","Dil Mein Chhupa Loonga (From ""Wajah Tum Ho"") (feat. Armaan Malik, Tulsi Kumar)",50,331825,"False",0.607,0.658,11,-7.152,0,0.0305,0.573,0.000988,0.109,0.383,81.003,4,"desi pop, filmi, modern bollywood"
2445,"5SzG3i2eLv71adLswAuEng","Mohit Chauhan, Pritam, Shreya Ghoshal","Kismat Konnection (Original Motion Picture Soundtrack)","6DXiQZW3G3hX2n432K0G0q",2008-07-01,"https://open.spotify.com/track/5SzG3i2eLv71adLswAuEng","Is This Love (From ""Kismat Konnection"")",0,326333,"False",0.591,0.816,7,-5.86,1,0.0361,0.538,"1.87e-06",0.495,0.715,119.979,4,"filmi, indian instrumental, modern bollywood"
2446,"61lJAFZuozwBfomLIHKjRS","Miss Pooja, Neha Kakkar, Nakash Aziz, Pritam","Cocktail","1qjwdeyTfXBI0ROsHhJ0ui",2012-06-12,"https://open.spotify.com/track/61lJAFZuozwBfomLIHKjRS","Second Hand Jawaani (From ""Cocktail"")",0,242376,"False",0.809,0.831,5,-4.043,0,0.06,0.0162,0.00276,0.0534,0.83,112.016,4,"filmi, tollywood, indian instrumental, modern bollywood, punjabi pop"
2447,"0gRNu9dVzi5aC87AI1empZ","Monty Sharma, Shaan","Saawariya (Original Motion Picture Soundtrack)","4E6rpd9IcOfe6X8mErzVxf",2007-09-14,"https://open.spotify.com/track/0gRNu9dVzi5aC87AI1empZ","Jab Se Tere Naina",66,284573,"False",0.599,0.653,0,-7.576,0,0.122,0.362,0,0.144,0.678,79.968,4,"filmi, modern bollywood"
2448,"7lVEqyCPXJAbwXImrRQ6y8","Shankar Mahadevan, Loy Mendonsa","Luck By Chance","71xhZnnDkJ7bPSxpM4QmQh",2008-12-23,"https://open.spotify.com/track/7lVEqyCPXJAbwXImrRQ6y8","Baawre Remix",0,267973,"False",0.563,0.902,2,-12.459,1,0.0508,0.00579,0.000242,0.0443,0.585,135.018,4,"filmi, modern bollywood"
2449,"5kg1GacbhgQfLcbgOBRO9c","Sohail Sen, Vishal Dadlani, KK, Neeti Mohan, Bappi Lahiri, Irshad Kamil","Gunday","77c6Pbrq6UtHXY2aroX2S1",2013-12-26,"https://open.spotify.com/track/5kg1GacbhgQfLcbgOBRO9c","Tune Maari Entriyaan",54,313364,"False",0.794,0.865,8,-5.333,1,0.215,0.149,"1.38e-05",0.0468,0.779,126.658,4,"filmi, classic bollywood, modern bollywood"
2450,"5xYJdtsZhsz1ORqddd9O4S","Benny Dayal, Aditi Singh Sharma","Bewakoofiyaan (Original Motion Picture Soundtrack)","5pyomhhxX1E95gQnLFgqJ7",2014-02-19,"https://open.spotify.com/track/5xYJdtsZhsz1ORqddd9O4S","Gulcharrey",0,236069,"False",0.638,0.808,9,-6.143,1,0.0295,0.0104,0,0.0719,0.744,130.035,4,"tollywood, filmi, modern bollywood"
2451,"75GBI5L8tE0B8EgqBDiayr","Lata Mangeshkar","Solid Gold, Vol. 2","2blZktvJMBL0punMAr25aG",2014-01-01,"https://open.spotify.com/track/75GBI5L8tE0B8EgqBDiayr","Rangeela Re - From ""Prem Pujari""",0,377480,"False",0.364,0.611,6,-7.795,0,0.0391,0.947,0.000529,0.122,0.653,103.298,4,"lata, filmi, classic bollywood"
2452,"53QOTJuRni4VEwd8KhLynw","Sachin-Jigar, Rashid Khan, Prathiba Bhagel","Issaq","3rbj1cP2l4z2TM1LtSL15x",2013-06-18,"https://open.spotify.com/track/53QOTJuRni4VEwd8KhLynw","Jheeni Re Jheeni",0,445255,"False",0.344,0.498,5,-11.569,0,0.0527,0.141,0,0.0796,0.172,115.97,4,"filmi, hindustani vocal, khayal, indian classical, hindustani classical, modern bollywood, gujarati pop"
2453,"2xLiHYFrquy9yeu66F2xvZ","Shiv Hari, Kishore Kumar, Lata Mangeshkar","Silsila","6g7Xz8PkgfmyBErQoxoJlu",1981-12-31,"https://open.spotify.com/track/2xLiHYFrquy9yeu66F2xvZ","Dekha Ek Khwab - I",0,326093,"False",0.366,0.37,4,-12.354,1,0.0465,0.85,"1.9e-05",0.375,0.415,146.734,3,"lata, filmi, classic bollywood"
2454,"7gRDurGoUhDUSweyVis6jz","Kishore Kumar, Lata Mangeshkar","The Spirit of Music - R. D. Burman","66yeVUXX50boemmootWO3Q",2014-12-31,"https://open.spotify.com/track/7gRDurGoUhDUSweyVis6jz","Goom Hai Kisi Ke Pyar Mein - From ""Raampur Ka Lakshman""",0,254933,"False",0.6,0.323,0,-13.781,0,0.0418,0.862,0.00033,0.235,0.567,116.706,4,"lata, filmi, classic bollywood"
2455,"3qVHtYWmriPVygstEKHR8y","Lata Mangeshkar","Lata - Meri Aawaaz Hi Pehchaan Hai","14SL5FkNrh2Vuw5qdyhDFJ",2000-08-11,"https://open.spotify.com/track/3qVHtYWmriPVygstEKHR8y","Ajeeb Dastaan Hai Yeh",6,297200,"False",0.392,0.481,5,-12.987,1,0.0415,0.495,0.000795,0.495,0.739,99.189,4,"lata, filmi, classic bollywood"
2456,"4NIXPuh2dHdOdbAQbCsD7q","Atif Aslam","Atif Hit Story","1YT6DyKcT27OAn7z7OBTYC",2013-03-05,"https://open.spotify.com/track/4NIXPuh2dHdOdbAQbCsD7q","Pehli Nazar Mein (From ""Race"")",0,313320,"False",0.458,0.569,9,-5.59,1,0.0839,0.25,0,0.106,0.663,126.999,3,"filmi, classic pakistani pop, sufi, modern bollywood"
2457,"21f6JmDaT8pUCdtL6MxKth","Mithoon, Arijit Singh","Sanam Re (Original Motion Picture Soundtrack)","7l86GYuv4ALCR3mq8mv9W6",2016-01-04,"https://open.spotify.com/track/21f6JmDaT8pUCdtL6MxKth","Sanam Re",0,308716,"False",0.576,0.664,7,-6.608,0,0.0394,0.346,0,0.147,0.741,111.998,4,"filmi, modern bollywood"
2458,"6drsoFk2W6qfK1kxAP41aG","Mohit Chauhan","Ar Rahman Musique","2MmZFEUgrP9QgMmKzmXHa5",2019-03-12,"https://open.spotify.com/track/6drsoFk2W6qfK1kxAP41aG","Matargashti (From ""Tamasha"")",21,328052,"False",0.792,0.63,0,-6.741,1,0.0682,0.102,0,0.0758,0.659,100.022,4,"filmi, modern bollywood"
2459,"2tUT9oUxbx1IeJUUVOUkFY","Reshma","Bollywood Remembers - Best of the EMI Years","7qtYjlMAEjcziqEagwewgv",2009-11-30,"https://open.spotify.com/track/2tUT9oUxbx1IeJUUVOUkFY","Lambi Judai",0,387893,"False",0.488,0.508,11,-8.22,1,0.0411,0.556,0.000135,0.141,0.46,135.341,4,"filmi, classic pakistani pop, classic bollywood, ghazal, sufi, pakistani folk"
2460,"0Yb88ZYxPvJO8b75E65pos","Mukesh","Selfie With Mukesh","5LCKsMQslhRhw1OwjAoUm4",2014-05-05,"https://open.spotify.com/track/0Yb88ZYxPvJO8b75E65pos","Chand Si Mehbooba Ho Meri - From ""Himalay Ki Godmein""",0,258013,"False",0.463,0.372,3,-13.412,1,0.0315,0.804,0.00212,0.148,0.464,92.056,3,"filmi, classic bollywood"
2461,"5pbOpE6CfRgGnPPZJSDfME","A.R. Rahman, Shreya Ghoshal, Irshad Kamil","Chaka Chak (From ""Atrangi Re"")","7bpePuWB0HBjVcosNkaVWd",2021-11-29,"https://open.spotify.com/track/5pbOpE6CfRgGnPPZJSDfME","Chaka Chak (From ""Atrangi Re"")",53,269780,"False",0.816,0.747,10,-6.86,0,0.206,0.064,"1.07e-05",0.0806,0.842,82.019,4,"filmi, modern bollywood"
2462,"1iajdFV47x53g53UL4rqey","Jal -The Band","Kalyug","3MmJLwtPNqRVvMuRlhhY06",2007-11-24,"https://open.spotify.com/track/1iajdFV47x53g53UL4rqey","Aadat",0,272080,"False",0.643,0.588,1,-9.146,0,0.0389,0.19,0,0.0998,0.14,106.945,4,"pakistani pop, classic pakistani pop, sufi"
2463,"5xhWuSM7yDzu5RGC0vGPqR","Lakhwinder Wadali, Neeti Mohan","Koi Jaane Na","2GCMua4ELtgKQc893moyg2",2021-04-01,"https://open.spotify.com/track/5xhWuSM7yDzu5RGC0vGPqR","Rabb Manneya",51,255119,"False",0.589,0.768,0,-4.41,1,0.0729,0.56,0,0.0887,0.285,83.613,4,"punjabi pop, filmi, sufi, modern bollywood"
2464,"1a8w8nlIyIhE2W1HIayKnl","Amit Trivedi, Amitabh Bhattacharya, Sireesha Bhagavatula","Ghodey Pe Sawaar (From ""Qala"")","2wNtwIrKPDj6uOV6VlM8pJ",2022-11-16,"https://open.spotify.com/track/1a8w8nlIyIhE2W1HIayKnl","Ghodey Pe Sawaar (From ""Qala"")",61,193832,"False",0.777,0.481,3,-6.127,1,0.0274,0.794,"4.23e-05",0.265,0.814,102.003,4,"filmi, modern bollywood"
2465,"1VvyJqs2x2hXr5qYUL4ER2","Ammy Virk, Sargun Mehta","Qismat - Single","6ZqCmKnevYkXg3ZWk0F1hu",2017-07-17,"https://open.spotify.com/track/1VvyJqs2x2hXr5qYUL4ER2","Qismat",46,243931,"False",0.414,0.735,11,-5.161,0,0.123,0.513,0,0.376,0.759,90.849,4,"punjabi pop"
2466,"0yCWDaAgOtg6TKlNCg9rwA","King","The Carnival","7uftfPn8f7lwtRLUrEVRYM",2020-09-21,"https://open.spotify.com/track/0yCWDaAgOtg6TKlNCg9rwA","Tu Aake Dekhle",2,270000,"False",0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,4,"desi pop, hindi hip hop"
2467,"4I5Xcdu5Hnki1aP0Uxbs4n","Pritam, Arijit Singh","Barfi! (Original Motion Picture Soundtrack)","2KZs4INik6X4KeZEsEWEm4",2012-06-24,"https://open.spotify.com/track/4I5Xcdu5Hnki1aP0Uxbs4n","Saawali Si Raat",46,308253,"False",0.485,0.291,9,-15.485,1,0.04,0.616,0.000345,0.238,0.195,139.859,3,"filmi, indian instrumental, modern bollywood"
2468,"4mvkokOAbfjx2J2TVgwVtf","Lata Mangeshkar, Manna Dey","Chori Chori (Original Motion Picture Soundtrack)","0QhuFKn0eSrmf64IhtBzfW",1957-08-28,"https://open.spotify.com/track/4mvkokOAbfjx2J2TVgwVtf","Aaja Sanam Madhur Chandni Men",39,265743,"False",0.451,0.441,3,-11.323,0,0.0373,0.95,0.043,0.104,0.811,80.229,4,"lata, filmi, rabindra sangeet, classic bollywood"
2469,"0qVNxbFE4EUV3mNFodXiln","Ayushmann Khurrana, Neeti Mohan","Latest Songs Of Ayushmann Khurrana","4cUIDQhSsQnkCLb3JIepxp",2017-09-12,"https://open.spotify.com/track/0qVNxbFE4EUV3mNFodXiln","Saadi Galli Aaja",61,253416,"False",0.739,0.836,2,-5.155,1,0.0325,0.195,"3.64e-06",0.197,0.677,109.011,4,"filmi, modern bollywood"
2470,"5fZ0oNVVUQe11KGpgcDCrY","Abhay Jodhpurkar","Zero","5z2yHjVO0vVLaFodbgdtJf",2018-12-21,"https://open.spotify.com/track/5fZ0oNVVUQe11KGpgcDCrY","Mere Naam Tu",56,338593,"False",0.382,0.398,1,-10.026,0,0.0373,0.698,0.000216,0.111,0.313,179.649,3,"modern bollywood"
2471,"4fWaddwiBy3b0aB9vHIREI","Kishore Kumar, Asha Bhosle","Jao Pehle Mere Songs Lekar Aao - Happy Birthday Shashi Kapoor","6M1ZmLFwuctMX0emiL5vkk",2017-03-17,"https://open.spotify.com/track/4fWaddwiBy3b0aB9vHIREI","Le Jayenge Le Jayenge - From ""Chor Machaye Shor""",0,239266,"False",0.42,0.914,4,-8.076,1,0.0871,0.811,"1.6e-06",0.114,0.751,79.085,4,"filmi, chutney, classic bollywood"
2472,"3nRzNZdVCtUslQG9KAfa1R","Sunidhi Chauhan, Piyush Mishra","Mere Sang - Hits of Sunidhi Chauhan","1nDyefcMyEmqdOpxi3RAYT",2013-08-08,"https://open.spotify.com/track/3nRzNZdVCtUslQG9KAfa1R","Chhaliya (From ""Tashan"")",0,285900,"False",0.804,0.78,5,-5.953,0,0.181,0.133,"9.2e-05",0.438,0.738,98.009,4,"filmi, indian folk, modern bollywood"
2473,"5smC5kSVuFxNZeoa2ZLUKu","Amitabh Bachchan","Laawaris (Original Motion Picture Soundtrack)","1y2JQORBnvkjrSk5DF8C3V",1981-12-31,"https://open.spotify.com/track/5smC5kSVuFxNZeoa2ZLUKu","Mere Angne Mein, Pt. 1",28,317440,"False",0.581,0.518,11,-13.427,1,0.0714,0.693,0,0.481,0.851,116.35,4,"filmi, classic bollywood"
2474,"3VzBuAztLSnng46P6cUBnD","Shailendra Singh, Lata Mangeshkar","The Legend Forever - Lata Mangeshkar - Vol.2","2seOx8H4esWrzAFukszypu",2012-01-01,"https://open.spotify.com/track/3VzBuAztLSnng46P6cUBnD","Pyar Mein Kabhi Kabhi - From ""Chalte Chalte""",40,319106,"False",0.517,0.776,2,-3.42,1,0.0799,0.771,0,0.272,0.77,79.542,4,"lata, filmi, classic bollywood"
2475,"0EZTe2i9yDYsYVO1YNEVZf","Arijit Singh, Pritam","Holiday - A Soldier Is Never Off Duty (Original Motion Picture Soundtrack)","38gRmNQUAXLOcEDTZgLBG4",2014-06-06,"https://open.spotify.com/track/0EZTe2i9yDYsYVO1YNEVZf","Shaayraana",50,261439,"False",0.602,0.665,2,-4.242,1,0.0487,0.607,"1.32e-05",0.0831,0.704,93.975,4,"filmi, indian instrumental, modern bollywood"
2476,"2I6uwgP65yCBlPwwHuPw1L","Javed Bashir, Shadab Faridi, Altamash Faridi, Shashi Suman, Shreyas Puranik, A.M Turaz","Bajirao Mastani (Original Motion Picture Soundtrack)","4IDvzBMT5s2yJIMg6kqkhD",2015-11-25,"https://open.spotify.com/track/2I6uwgP65yCBlPwwHuPw1L","Aaj Ibaadat",48,284452,"False",0.517,0.628,3,-5.032,1,0.0302,0.562,"1.53e-06",0.0954,0.211,111.811,1,"pakistani pop, classic pakistani pop, sufi, modern bollywood, qawwali"
2477,"6UgcN95w7vQxkR8sEFmwHG","Palak Muchhal, Arijit Singh","Aashiqui 2","0Rkv5iqjF2uenfL0OVB8hg",2013-04-06,"https://open.spotify.com/track/6UgcN95w7vQxkR8sEFmwHG","Chahun Main Ya Naa",68,304899,"False",0.644,0.517,9,-6.707,0,0.0273,0.521,"3.27e-06",0.0905,0.259,106.906,4,"filmi, modern bollywood"
2478,"1xkkeOtWvzmhjgLqxMJ3zR","Javed Ali","Pushpa The Rise Part - 01","5fSvW3ie7cwECAt9h9pgQl",2021-12-16,"https://open.spotify.com/track/1xkkeOtWvzmhjgLqxMJ3zR","Srivalli",46,224072,"False",0.787,0.603,9,-4.781,1,0.034,0.435,0,0.101,0.743,106.984,4,"filmi, desi pop, modern bollywood"
